iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
132,0.04093289375305176,-12.644226673459018,0.0001777034061939825,FW,1.6214178702052014e-06,2.590369796839302,-0.0001777034061939825,AFW
133,0.04106593132019043,-12.64422667360308,0.00017431012167637427,FW,1.671906162946434e-06,2.5903697052167645,-0.00017431012167637427,AFW
134,0.04119682312011719,-12.644226673748797,0.00017174946389214574,FW,1.7978754428890414e-06,2.5903676232922237,-0.00017174946389214574,AFW
135,0.04132986068725586,-12.644226673903185,0.00016551609003763457,AW,1.4524134195336165e-06,2.5903682356574786,-0.00016551609003763457,AFW
136,0.041519880294799805,-12.644226674023392,0.00016556007460981348,FW,1.5994889473567389e-06,2.590368206517534,-0.00016556007460981348,AFW
137,0.0418238639831543,-12.644226674155789,0.0001518391306257888,AW,1.3912923350090202e-06,2.590367007909474,-0.0001518391306257888,AFW
138,0.0419766902923584,-12.644226674261418,0.00014126120552307442,FW,1.3939456930083e-06,2.5903669397536073,-0.00014126120552307442,AFW
139,0.042109012603759766,-12.644226674359876,0.00015342437516328855,FW,1.4521354076688664e-06,2.5903651114558217,-0.00015342437516328855,AFW
140,0.04224109649658203,-12.644226674471266,0.00014486652337714068,FW,1.4605725380092038e-06,2.5903689303276054,-0.00014486652337714068,AFW
141,0.042372941970825195,-12.644226674577064,0.00015049039744460813,AW,1.396939660477785e-06,2.590369316934774,-0.00015049039744460813,AFW
142,0.04250383377075195,-12.644226674682177,0.00013256611495732207,FW,1.183661484452747e-06,2.590367120965907,-0.00013256611495732207,AFW
143,0.04263496398925781,-12.64422667476063,0.00013306456361177055,FW,1.3107498465473093e-06,2.590368253401394,-0.00013306456361177055,AFW
144,0.04276680946350098,-12.644226674847838,0.00013310090868423607,FW,1.3100162410853336e-06,2.590366492298588,-0.00013310090868423607,AFW
145,0.042897939682006836,-12.644226674935023,0.00013320737527471038,FW,1.36841830141087e-06,2.59036601716017,-0.00013320737527471038,AFW
146,0.04302787780761719,-12.644226675026157,0.0001331008622167118,FW,1.2499052988127671e-06,2.590366449738886,-0.0001331008622167118,AFW
147,0.04315972328186035,-12.644226675109344,0.000120530078078801,FW,1.1589887482824888e-06,2.5903672174357375,-0.000120530078078801,AFW
148,0.043289899826049805,-12.64422667517919,0.00011728005801048269,FW,1.225517019732551e-06,2.5903657924539254,-0.00011728005801048269,AFW
149,0.04342389106750488,-12.644226675251057,0.00012015354937801315,FW,1.1603299894334301e-06,2.590365205971235,-0.00012015354937801315,AFW
150,0.04355883598327637,-12.644226675320768,0.00011669177492990013,FW,1.222826274443536e-06,2.590364122448277,-0.00011669177492990013,AFW
151,0.04369091987609863,-12.64422667539211,0.00010796609712308836,FW,9.481554836858162e-07,2.59036445140597,-0.00010796609712308836,AFW
152,0.0438227653503418,-12.644226675443296,0.00010268182567844952,FW,9.971666376535634e-07,2.5903649402408893,-0.00010268182567844952,AFW
153,0.04395484924316406,-12.644226675494487,0.00010486184186583869,FW,1.2018911913150626e-06,2.590365306953047,-0.00010486184186583869,AFW
154,0.04408693313598633,-12.644226675557505,0.00010037486643972582,FW,9.869530161983714e-07,2.590364920415811,-0.00010037486643972582,AFW
155,0.044219970703125,-12.644226675607042,0.00010127312056759652,FW,1.0095381830467648e-06,2.5903654606030946,-0.00010127312056759652,AFW
156,0.044352054595947266,-12.644226675658162,9.498802800306239e-05,FW,8.917327407628508e-07,2.5903641456670323,-9.498802800306239e-05,AFW
157,0.04448270797729492,-12.644226675700516,8.926979112269806e-05,FW,9.086821696811217e-07,2.5903643874107325,-8.926979112269806e-05,AFW
158,0.04461383819580078,-12.64422667574107,8.897192486789773e-05,AW,8.146712631534173e-07,2.5903649123909216,-8.897192486789773e-05,AFW
159,0.04474496841430664,-12.644226675777315,8.011249929598674e-05,FW,7.293117993750288e-07,2.590362875281798,-8.011249929598674e-05,AFW
160,0.04487490653991699,-12.644226675806523,8.086908391873038e-05,FW,7.426426207560305e-07,2.590364630295478,-8.086908391873038e-05,AFW
161,0.045006752014160156,-12.644226675836558,8.040966363634383e-05,AW,7.751104032664586e-07,2.590364438392601,-8.040966363634383e-05,AFW
162,0.0451357364654541,-12.644226675867717,7.702555409649925e-05,FW,7.372728903474416e-07,2.5903641198534686,-7.702555409649925e-05,AFW
163,0.04526686668395996,-12.644226675896114,7.397726143967831e-05,FW,7.641893405706597e-07,2.5903638850411195,-7.397726143967831e-05,AFW
164,0.04539799690246582,-12.644226675924376,7.736053913384722e-05,FW,7.604616289401655e-07,2.590363422147645,-7.736053913384722e-05,AFW
165,0.045526742935180664,-12.644226675953792,7.427324891430553e-05,FW,7.395495705585486e-07,2.590363078496241,-7.427324891430553e-05,AFW
166,0.04565691947937012,-12.64422667598126,7.110273313090665e-05,AW,6.628270605204798e-07,2.5903637528041386,-7.110273313090665e-05,AFW
167,0.045787811279296875,-12.644226676004825,6.683367110114913e-05,FW,6.176730343856411e-07,2.5903627060091665,-6.683367110114913e-05,AFW
168,0.04591989517211914,-12.644226676025465,6.651837376506209e-05,FW,6.274989005819803e-07,2.590363664259047,-6.651837376506209e-05,AFW
169,0.04604983329772949,-12.644226676046335,6.707852045496898e-05,FW,6.34645238325992e-07,2.5903625793868903,-6.707852045496898e-05,AFW
170,0.04618072509765625,-12.644226676067618,6.423179236522691e-05,FW,6.307112685247141e-07,2.590362113207292,-6.423179236522691e-05,AFW
171,0.0463109016418457,-12.644226676087877,5.924013255943772e-05,AW,5.823051000055585e-07,2.590362360844069,-5.924013255943772e-05,AFW
172,0.046440839767456055,-12.644226676105129,5.9415085673197865e-05,FW,5.593501077823246e-07,2.5903616582908957,-5.9415085673197865e-05,AFW
173,0.046571969985961914,-12.644226676121743,5.6565001768454914e-05,FW,5.585780591907256e-07,2.590361890297988,-5.6565001768454914e-05,AFW
174,0.04670286178588867,-12.644226676137535,5.745590764266728e-05,FW,5.525809767677731e-07,2.590361856987832,-5.745590764266728e-05,AFW
175,0.04683399200439453,-12.644226676153412,5.645619092263521e-05,FW,5.607536861985142e-07,2.590362317322944,-5.645619092263521e-05,AFW
176,0.04696774482727051,-12.644226676169241,5.435770153176811e-05,FW,5.266673591541286e-07,2.5903621488543216,-5.435770153176811e-05,AFW
177,0.04709887504577637,-12.644226676183557,5.329795656607017e-05,AW,4.841342823583872e-07,2.5903616992213254,-5.329795656607017e-05,AFW
178,0.04722785949707031,-12.644226676196453,4.9588909015629845e-05,AW,4.4008369281277735e-07,2.5903616026560705,-4.9588909015629845e-05,AFW
179,0.04735684394836426,-12.644226676207374,4.8236475183718874e-05,FW,4.1901889726064974e-07,2.5903614349382584,-4.8236475183718874e-05,AFW
180,0.04748702049255371,-12.644226676217475,4.7508513915356376e-05,FW,4.4705948037557515e-07,2.590361230780758,-4.7508513915356376e-05,AFW
181,0.047618865966796875,-12.644226676228095,4.780728885926677e-05,FW,4.467905446341145e-07,2.5903613238063095,-4.780728885926677e-05,AFW
182,0.047757863998413086,-12.644226676238773,4.662778603570228e-05,FW,4.6494628866290426e-07,2.5903611591471583,-4.662778603570228e-05,AFW
183,0.04790186882019043,-12.644226676249616,4.3667198658836615e-05,AW,4.4030260115092253e-07,2.5903614755894946,-4.3667198658836615e-05,AFW
184,0.04803299903869629,-12.644226676259237,4.132751297278303e-05,FW,3.890935574295934e-07,2.59036083270972,-4.132751297278303e-05,AFW
185,0.04816389083862305,-12.644226676267266,3.9595573376821624e-05,FW,3.8044880556392966e-07,2.5903609619354397,-3.9595573376821624e-05,AFW
