iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
199,0.024433135986328125,-9.014029241496466,0.44303296123019936,FW,0.004970063899908597,14.136809608832824,-0.44303296123019936,FW
200,0.02450704574584961,-9.015130192560008,0.4257785605950992,FW,0.0046178817619552835,14.132239509004243,-0.4257785605950992,FW
201,0.024585962295532227,-9.01611329008481,0.4248439766049198,FW,0.004398877127546987,14.133673099757898,-0.4248439766049198,FW
202,0.024657011032104492,-9.017047708310542,0.42822923517641087,FW,0.005520278886848392,14.134583071292209,-0.42822923517641087,FW
203,0.024728059768676758,-9.01822968071338,0.44930455029463356,FW,0.004687692273063246,14.125856666347183,-0.44930455029463356,FW
204,0.024798870086669922,-9.01928278144772,0.42067732387517254,FW,0.004347742370804081,14.127473389526283,-0.42067732387517254,FW
205,0.02486896514892578,-9.020197279760433,0.4287726852606859,FW,0.0046138930305291296,14.131496787264012,-0.4287726852606859,FW
206,0.02493906021118164,-9.021186435412542,0.4252458318651247,FW,0.004209410466762702,14.127928387810531,-0.4252458318651247,FW
207,0.025007963180541992,-9.022081452540341,0.43571828560998377,FW,0.00434004432481235,14.129204078828312,-0.43571828560998377,FW
208,0.02507805824279785,-9.023026970876677,0.3786379361717136,FW,0.004233118750910121,14.130833185849601,-0.3786379361717136,FW
209,0.02514815330505371,-9.023828380550388,0.43294379303838204,FW,0.004307704487319934,14.12688139884678,-0.43294379303838204,FW
210,0.02521800994873047,-9.024760877510404,0.3982581808286342,FW,0.00457182559992537,14.131258277277546,-0.3982581808286342,FW
211,0.025287866592407227,-9.025671260983648,0.41163248722497825,FW,0.004416295146803495,14.128990775945656,-0.41163248722497825,FW
212,0.025357961654663086,-9.02658020626145,0.40128973731957807,FW,0.004361813773202084,14.12953234459231,-0.40128973731957807,FW
213,0.02542901039123535,-9.027455381813088,0.41794811361325435,FW,0.004495296835776712,14.12461850087564,-0.41794811361325435,FW
214,0.02549910545349121,-9.028394782229414,0.39106328878199775,FW,0.0037019294181809474,14.125540755886185,-0.39106328878199775,FW
215,0.02556896209716797,-9.02911862657597,0.3718263349289697,FW,0.004703175477131171,14.13045744508512,-0.3718263349289697,FW
216,0.025639772415161133,-9.029993008826061,0.41094652582879676,FW,0.004211479127993434,14.127306217910954,-0.41094652582879676,FW
217,0.025710105895996094,-9.030858355184188,0.4005837673646883,FW,0.004909581608364302,14.128426874772634,-0.4005837673646883,FW
218,0.025780916213989258,-9.031841704532617,0.429738072080628,FW,0.003999382761564281,14.123448581105151,-0.429738072080628,FW
219,0.02585291862487793,-9.032701048051354,0.3803511706649544,FW,0.004006863937951653,14.122407918182628,-0.3803511706649544,FW
220,0.02592301368713379,-9.033463055746097,0.3803620365479173,FW,0.004388885052510758,14.12685100949193,-0.3803620365479173,FW
221,0.025992870330810547,-9.034297738374482,0.38547370336267095,FW,0.004146658285072113,14.124134867715522,-0.38547370336267095,FW
222,0.026062965393066406,-9.035096952237337,0.37505731221016453,FW,0.0037614374820884246,14.124895071351192,-0.37505731221016453,FW
